raw,type,extend,xvalue,yvalue,zvalue,time,seconds
8.91E+11,1,3,3.2154129,-9.066842,2.8514943,18208794368,18.20879437
8.91E+11,1,3,2.743755,-9.540894,2.4061728,18221987753,18.22198775
8.91E+11,1,3,2.2625206,-9.888053,2.054225,18228863795,18.2288638
8.91E+11,1,3,1.661576,-10.199299,1.9416976,18239984420,18.23998442
8.91E+11,1,3,1.151611,-10.383653,1.5634137,18248565409,18.24856541
8.91E+11,1,3,0.7158663,-10.512939,1.0127473,18261488430,18.26148843
8.91E+11,1,3,0.49559975,-10.644621,0.5674258,18267097909,18.26709791
8.91E+11,1,3,0.22026655,-10.809821,0.18914193,18281426972,18.28142697
8.91E+11,1,3,-0.22266077,-11.47062,-0.050278235,18288357388,18.28835739
8.91E+11,1,3,-0.7062895,-11.971008,-0.08140286,18301232701,18.3012327
8.91E+11,1,3,-1.163582,-12.004527,-0.23463176,18308232857,18.30823286
8.91E+11,1,3,-1.4652514,-11.779472,-0.50278234,18321234159,18.32123416
8.91E+11,1,3,-1.70946,-11.259931,-0.79008657,18328165826,18.32816583
8.91E+11,1,3,-1.9321208,-10.81461,-1.043872,18341075878,18.34107588
8.91E+11,1,3,-2.2625206,-10.7356,-1.1803415,18348056763,18.34805676
8.91E+11,1,3,-2.5498247,-10.673351,-1.1899183,18361025826,18.36102583
8.91E+11,1,3,-2.6072857,-10.512939,-1.3575124,18366599680,18.36659968
8.91E+11,1,3,-2.4372973,-10.386047,-1.3311762,18380889472,18.38088947
8.91E+11,1,3,-2.3654714,-10.2974615,-1.1779473,18387856659,18.38785666
8.91E+11,1,3,-2.3918076,-10.2495775,-0.9744401,18400828482,18.40082848
8.91E+11,1,3,-2.4468741,-10.031705,-0.6368576,18407758586,18.40775859
8.91E+11,1,3,-2.4157495,-9.569624,-0.35673606,18420304263,18.42030426
8.91E+11,1,3,-2.3822308,-9.081207,-0.11971009,18427638638,18.42763864
8.91E+11,1,3,-2.2864625,-8.896853,0.08379706,18440230565,18.44023057
8.91E+11,1,3,-2.1188686,-8.947132,0.33518824,18447546451,18.44754645
8.91E+11,1,3,-1.70946,-9.097966,0.4357447,18460082024,18.46008202
8.91E+11,1,3,-1.3599066,-9.030929,0.6679823,18466067388,18.46606739
8.91E+11,1,3,-1.1611878,-9.066842,0.8331822,18479979940,18.47997994
8.91E+11,1,3,-1.127669,-9.081207,1.1180922,18487355409,18.48735541
8.91E+11,1,3,-1.0510546,-8.822633,1.6472107,18499926399,18.4999264
8.91E+11,1,3,-0.94810385,-8.355764,2.2481554,18507250201,18.5072502
8.91E+11,1,3,-0.80924016,-8.238448,2.6168625,18519800565,18.51980057
8.91E+11,1,3,-0.5267244,-8.3390045,2.7820623,18527183534,18.52718353
8.91E+11,1,3,0.038307227,-8.267179,3.3662477,18539745409,18.53974541
8.91E+11,1,3,0.6943185,-8.271967,3.8738184,18547053274,18.54705327
8.91E+11,1,3,1.1300632,-8.798691,4.0797195,18559593899,18.5595939
8.91E+11,1,3,1.6663644,-9.866506,4.3047748,18570917388,18.57091739
8.91E+11,1,3,1.8531121,-10.488997,4.1036615,18585739211,18.58573921
8.91E+11,1,3,1.934515,-10.649409,4.0198646,18588972857,18.58897286
8.91E+11,1,3,2.255338,-10.623073,4.2042184,18598161242,18.59816124
8.91E+11,1,3,2.5929205,-10.433931,4.24492,18606765045,18.60676505
8.91E+11,1,3,2.8323407,-10.405201,4.1180267,18619331451,18.61933145
8.91E+11,1,3,3.074155,-10.0508585,4.247314,18626672024,18.62667202
8.92E+11,1,3,3.0454245,-9.7084875,4.5896845,18639194836,18.63919484
8.92E+11,1,3,2.896984,-9.605537,4.7740383,18646581190,18.64658119
8.92E+11,1,3,2.3511062,-9.55047,4.76925,18659134576,18.65913458
8.92E+11,1,3,2.2218192,-9.703699,4.7788267,18665101815,18.66510182
8.92E+11,1,3,2.2098482,-9.974244,4.6040497,18678986034,18.67898603
8.92E+11,1,3,2.2122424,-9.787497,4.6040497,18686369315,18.68636932
8.92E+11,1,3,2.3558946,-8.111555,4.8506527,18698935149,18.69893515
8.92E+11,1,3,2.3199813,-7.2687964,4.663905,18706382597,18.7063826
8.92E+11,1,3,1.8794483,-6.5457473,3.8666358,18718778222,18.71877822
8.92E+11,1,3,1.6496049,-7.050924,3.2441432,18726171659,18.72617166
8.92E+11,1,3,1.8842367,-8.192958,3.3087866,18739205097,18.7392051
8.92E+11,1,3,2.171541,-8.3390045,3.3806129,18746181347,18.74618135
8.92E+11,1,3,2.4588451,-8.2169,4.232949,18758935826,18.75893583
8.92E+11,1,3,2.5115175,-8.219295,4.285621,18764611607,18.76461161
8.92E+11,1,3,2.3535004,-8.583213,4.453215,18778913117,18.77891312
8.92E+11,1,3,2.2218192,-8.736442,4.146757,18785888534,18.78588853
8.92E+11,1,3,2.420538,-8.734048,3.667917,18798769524,18.79876952
8.92E+11,1,3,2.3319526,-8.808268,3.3662477,18805793482,18.80579348
8.92E+11,1,3,2.0087352,-9.260772,2.552219,18818719836,18.81871984
8.92E+11,1,3,2.1643584,-9.203311,2.3630772,18825679576,18.82567958
8.92E+11,1,3,3.5410242,-8.422802,2.27928,18838559107,18.83855911
8.92E+11,1,3,3.7229836,-7.9367785,2.552219,18845583534,18.84558353
8.92E+11,1,3,3.6296098,-7.7907324,3.323152,18858547180,18.85854718
8.92E+11,1,3,3.7612908,-7.97748,3.4356794,18864116972,18.86411697
8.92E+11,1,3,3.9360676,-8.420407,4.8745947,18878383951,18.87838395
8.92E+11,1,3,3.6607344,-8.420407,5.2361193,18885383482,18.88538348
8.92E+11,1,3,3.9264908,-8.396465,6.5146227,18898335722,18.89833572
8.92E+11,1,3,4.261679,-8.295909,6.3182983,18905288690,18.90528869
8.92E+11,1,3,4.7141833,-8.12592,5.08289,18918196815,18.91819682
8.92E+11,1,3,4.7884035,-7.788338,3.775656,18925183638,18.92518364
8.92E+11,1,3,4.3957543,-8.137892,2.80361,18938115513,18.93811551
8.92E+11,1,3,3.394978,-9.844957,2.5091233,18945083169,18.94508317
8.92E+11,1,3,3.2345665,-11.645397,2.731784,18957954159,18.95795416
8.92E+11,1,3,2.1140802,-10.491392,2.6862943,18963610461,18.96361046
8.92E+11,1,3,1.30484,-8.520964,2.7102363,18977932649,18.97793265
8.92E+11,1,3,1.8076223,-8.1642275,2.7150247,18984869628,18.98486963
8.92E+11,1,3,1.8004397,-8.432379,3.3087866,18997775513,18.99777551
8.92E+11,1,3,1.3982137,-9.248801,4.146757,19004783274,19.00478327
8.92E+11,1,3,2.4588451,-9.301474,5.109226,19017676242,19.01767624
8.92E+11,1,3,3.1914709,-7.654263,5.9400144,19024683013,19.02468301
8.92E+11,1,3,2.8562827,-5.2887917,5.2361193,19037626659,19.03762666
8.92E+11,1,3,2.6839,-5.6096144,4.8027687,19044591919,19.04459192
8.92E+11,1,3,3.1292217,-7.4483614,5.518635,19057561294,19.05756129
8.92E+11,1,3,3.9097314,-7.66384,5.2720323,19063129628,19.06312963
8.92E+11,1,3,3.4979286,-5.9519854,4.745308,19077393169,19.07739317
8.92E+11,1,3,3.2154129,-4.7548847,4.5537715,19084384003,19.084384
8.92E+11,1,3,3.58412,-5.580884,4.570531,19097257440,19.09725744
8.92E+11,1,3,4.0821137,-6.447585,4.4963107,19104276138,19.10427614
8.92E+11,1,3,4.134786,-6.679823,4.3502645,19117225721,19.11722572
8.92E+11,1,3,4.5202527,-6.471527,4.134786,19124180513,19.12418051
8.92E+11,1,3,5.2409077,-6.3589997,4.3981485,19137070774,19.13707077
8.92E+11,1,3,5.3103395,-6.646304,5.020641,19144096555,19.14409656
8.92E+11,1,3,5.3438582,-7.489063,5.542577,19157031034,19.15703103
8.92E+11,1,3,4.9081135,-7.929596,5.4899044,19162618794,19.16261879
8.92E+11,1,3,4.5657425,-8.4587145,5.118803,19176872909,19.17687291
8.92E+11,1,3,4.7788267,-8.808268,4.960786,19183877128,19.18387713
8.92E+11,1,3,4.6686935,-8.908825,4.9559975,19196777336,19.19677734
8.92E+11,1,3,4.1156325,-8.947132,4.807557,19203782023,19.20378202
8.92E+11,1,3,3.7086184,-9.23683,4.2760444,19216721763,19.21672176
8.92E+11,1,3,3.4715924,-9.85214,3.9863458,19223681086,19.22368109
8.92E+11,1,3,3.620033,-10.081984,3.8283286,19236534576,19.23653458
8.92E+11,1,3,2.9520507,-9.785102,3.632004,19243563430,19.24356343
8.92E+11,1,3,3.7900212,-10.199299,3.5242648,19256476138,19.25647614
8.92E+11,1,3,3.9671922,-9.974244,4.5394063,19262103482,19.26210348
8.92E+11,1,3,3.739743,-10.280702,4.805163,19276362440,19.27636244
8.92E+11,1,3,2.540248,-9.792285,5.1547165,19283382284,19.28338228
8.92E+11,1,3,2.6192567,-9.92636,4.6686935,19296319836,19.29631984
8.92E+11,1,3,2.9951463,-9.840169,5.032612,19303492388,19.30349239
8.92E+11,1,3,3.1052797,-9.294291,5.533,19316181711,19.31618171
8.92E+11,1,3,2.956839,-8.887277,5.475539,19323175982,19.32317598
8.92E+11,1,3,3.169923,-8.317456,5.434838,19336103013,19.33610301
8.92E+11,1,3,3.6415808,-8.209718,5.305551,19343074055,19.34307406
8.92E+11,1,3,3.6727054,-7.565677,5.511452,19355978169,19.35597817
8.92E+11,1,3,3.5817258,-7.6015906,5.7269306,19361605201,19.3616052
8.92E+11,1,3,4.0294414,-8.137892,5.437232,19375950461,19.37595046
8.92E+11,1,3,4.1922474,-8.058883,5.1786585,19382888898,19.3828889
8.92E+11,1,3,4.345476,-7.2807674,5.023035,19395735357,19.39573536
8.92E+11,1,3,4.2161894,-7.1610575,5.0876784,19402782909,19.40278291
8.92E+11,1,3,3.7134068,-7.4986396,5.829881,19415722648,19.41572265
8.92E+11,1,3,3.6727054,-7.7452426,5.770026,19422682753,19.42268275
8.92E+11,1,3,3.881001,-7.97748,4.88896,19435572857,19.43557286
8.92E+11,1,3,3.7804444,-7.955932,4.525041,19442578638,19.44257864
8.92E+11,1,3,3.8426938,-7.991845,4.429273,19455480669,19.45548067
8.92E+11,1,3,3.6272156,-7.699753,4.6375685,19461099107,19.46109911
8.92E+11,1,3,3.7134068,-8.236053,4.43885,19475376867,19.47537687
8.92E+11,1,3,3.9839516,-8.406042,4.285621,19482389680,19.48238968
8.92E+11,1,3,4.0821137,-8.346188,3.6846764,19495270617,19.49527062
8.92E+11,1,3,4.0940847,-8.269572,3.7325604,19502278378,19.50227838
8.92E+11,1,3,16.393099,-14.504074,14.369999,19515182857,19.51518286
8.92E+11,1,3,11.908759,-1.1994951,14.973337,19522177805,19.52217781
8.92E+11,1,3,-6.172252,6.1076083,-15.495274,19535129680,19.53512968
8.92E+11,1,3,-1.2066777,-3.1962593,-12.830527,19542461034,19.54246103
8.92E+11,1,3,9.155427,-23.611618,8.149862,19554965773,19.55496577
8.92E+11,1,3,4.6136265,-21.978771,7.881712,19560693950,19.56069395
8.92E+11,1,3,0.08379706,-13.639767,3.1603463,19574906971,19.57490697
8.92E+11,1,3,5.5497594,-11.508927,1.5729905,19581796503,19.5817965
8.92E+11,1,3,4.771644,-8.549694,2.1643584,19594745357,19.59474536
8.92E+11,1,3,3.1842883,-6.2345014,2.767697,19601748065,19.60174807
8.92E+11,1,3,4.2161894,-7.0341644,3.4763808,19614708534,19.61470853
8.92E+11,1,3,3.9983168,-8.250419,3.1914709,19621652857,19.62165286
8.92E+11,1,3,3.4500446,-8.360553,2.825158,19634568586,19.63456859
8.93E+11,1,3,3.3925838,-7.6590514,2.896984,19641541346,19.64154135
8.93E+11,1,3,3.6248214,-7.5465236,3.466804,19654461555,19.65446156
8.93E+11,1,3,4.0078936,-7.788338,3.58412,19660068534,19.66006853
8.93E+11,1,3,4.2425256,-7.311892,3.9552212,19674414159,19.67441416
8.93E+11,1,3,4.0462008,-6.0597243,3.2704794,19681342492,19.68134249
8.93E+11,1,3,4.098873,-5.2169657,2.420538,19694332857,19.69433286
8.93E+11,1,3,4.31914,-5.2840033,2.042254,19699862388,19.69986239
8.93E+11,1,3,4.450821,-6.157887,2.195483,19714173534,19.71417353
8.93E+11,1,3,4.582502,-7.563283,2.8203697,19721148638,19.72114864
8.93E+11,1,3,4.4220905,-8.487445,2.920926,19734054784,19.73405478
8.93E+11,1,3,4.271256,-9.414001,2.4133554,19741050148,19.74105015
8.93E+11,1,3,4.6399627,-10.280702,2.1787236,19753989575,19.75398958
8.93E+11,1,3,4.6040497,-10.129868,2.0015526,19763751502,19.7637515
8.93E+11,1,3,4.2042184,-8.911219,0.8499416,19777968794,19.77796879
8.93E+11,1,3,4.110844,-8.449138,0.59855044,19782270357,19.78227036
8.93E+11,1,3,4.2042184,-8.027759,0.6847417,19793776971,19.79377697
8.93E+11,1,3,4.546589,-8.250419,1.0079589,19799690773,19.79969077
8.93E+11,1,3,4.9919105,-8.796297,1.2737153,19813357648,19.81335765
8.93E+11,1,3,5.183447,-9.296685,1.6903064,19819669107,19.81966911
8.93E+11,1,3,5.6359506,-9.811439,1.9536686,19833587857,19.83358786
8.93E+11,1,3,5.913678,-10.304645,1.6950948,19840528377,19.84052838
8.93E+11,1,3,5.8586116,-10.625467,1.2282255,19853443065,19.85344307
8.93E+11,1,3,5.693412,-10.8624935,0.8283938,19859037284,19.85903728
8.93E+11,1,3,6.0046577,-11.314998,0.92655605,19873364888,19.87336489
8.93E+11,1,3,6.2249246,-11.434708,1.5610195,19880307492,19.88030749
8.93E+11,1,3,6.1866174,-11.113884,1.8267759,19893245252,19.89324525
8.93E+11,1,3,6.0597243,-10.517728,1.5275006,19900230773,19.90023077
8.93E+11,1,3,5.9807158,-9.476251,1.2378023,19913194419,19.91319442
8.93E+11,1,3,6.217742,-8.070854,1.4556746,19920119315,19.92011932
8.93E+11,1,3,6.1746464,-7.501034,2.0278888,19933032700,19.9330327
8.93E+11,1,3,5.6670756,-7.9942393,2.0494366,19940049159,19.94004916
8.93E+11,1,3,5.1690817,-8.935161,1.6328455,19952983482,19.95298348
8.93E+11,1,3,5.3725886,-9.643845,1.1923125,19958607388,19.95860739
8.93E+11,1,3,6.0142345,-9.900024,1.0031705,19972845044,19.97284504
8.93E+11,1,3,6.155493,-10.09156,0.5386954,19979807440,19.97980744
8.93E+11,1,3,5.9926867,-9.792285,0.40940848,19992784054,19.99278405
8.93E+11,1,3,5.7724204,-9.440337,0.4405331,19999718325,19.99971833
8.93E+11,1,3,5.317522,-8.645462,0.5722142,20012265357,20.01226536
8.93E+11,1,3,5.149928,-8.528147,0.7230489,20019606502,20.0196065
8.93E+11,1,3,4.3239284,-8.889671,0.6751649,20032188690,20.03218869
8.93E+11,1,3,4.144363,-9.069236,0.7445967,20039518273,20.03951827
8.93E+11,1,3,4.462792,-9.536105,1.1085154,20052032700,20.0520327
8.93E+11,1,3,4.630386,-9.65821,1.1707647,20058032075,20.05803208
8.93E+11,1,3,4.283227,-9.902418,0.90740246,20071933013,20.07193301
8.93E+11,1,3,3.9600096,-9.825804,0.7015011,20079300617,20.07930062
8.93E+11,1,3,3.799598,-9.394848,0.06703765,20091890721,20.09189072
8.93E+11,1,3,3.8977604,-9.263166,-0.016759412,20099204367,20.09920437
8.93E+11,1,3,4.098873,-9.234436,0.320823,20111742492,20.11174249
8.93E+11,1,3,3.8426938,-9.323022,0.47405192,20119120461,20.11912046
8.93E+11,1,3,2.9137435,-9.016563,0.45968673,20130272336,20.13027234
8.93E+11,1,3,2.552219,-8.901642,0.29927522,20138434367,20.13843437
8.93E+11,1,3,1.8626889,-8.722076,0.08379706,20151584940,20.15158494
8.93E+11,1,3,1.8100165,-8.844181,0.260968,20157527336,20.15752734
8.93E+11,1,3,1.8076223,-9.765948,0.6512229,20171433794,20.17143379
8.93E+11,1,3,2.0446482,-9.959879,0.9672575,20178235304,20.1782353
8.93E+11,1,3,2.5761611,-10.352529,1.3000516,20191122544,20.19112254
8.93E+11,1,3,2.4277205,-10.326192,1.3431472,20198414575,20.19841458
8.93E+11,1,3,1.9847932,-9.356541,1.6879122,20211218742,20.21121874
8.93E+11,1,3,1.9560628,-9.169792,1.70946,20218316711,20.21831671
8.93E+11,1,3,1.9033904,-8.7125,1.9752164,20230842440,20.23084244
8.93E+11,1,3,1.8962077,-8.6095495,2.219425,20238219836,20.23821984
8.93E+11,1,3,2.315193,-9.148245,3.1124623,20250761554,20.25076155
8.93E+11,1,3,2.4588451,-9.404425,3.3159695,20258173690,20.25817369
8.93E+11,1,3,2.542642,-9.832987,3.976769,20270660200,20.2706602
8.93E+11,1,3,2.3918076,-10.201694,4.417302,20278010408,20.27801041
8.93E+11,1,3,2.5234885,-10.304645,4.6255975,20290589940,20.29058994
8.93E+11,1,3,2.5881321,-10.005369,4.4723687,20297922856,20.29792286
8.93E+11,1,3,2.6024973,-9.691729,4.7046065,20310456711,20.31045671
8.93E+11,1,3,2.4061728,-9.445126,5.145139,20317815200,20.3178152
8.93E+11,1,3,2.0949266,-9.358934,5.245696,20330856919,20.33085692
8.93E+11,1,3,2.207454,-9.050082,5.0996494,20337721606,20.33772161
8.93E+11,1,3,2.420538,-8.47308,4.9081135,20350611919,20.35061192
8.93E+11,1,3,2.6431987,-8.09719,5.035006,20356550044,20.35655004
8.93E+11,1,3,2.7724855,-7.8170686,5.142745,20370539783,20.37053978
8.93E+11,1,3,2.4468741,-7.4507556,5.3007627,20377206971,20.37720697
8.93E+11,1,3,2.4013844,-7.678205,5.674258,20390860877,20.39086088
8.93E+11,1,3,2.4468741,-7.7691846,6.1411276,20397854419,20.39785442
8.93E+11,1,3,2.3080103,-7.630321,6.576872,20410659211,20.41065921
8.93E+11,1,3,2.420538,-7.714118,6.567295,20417604575,20.41760458
8.93E+11,1,3,2.6001031,-7.575254,6.4020953,20430538898,20.4305389
8.93E+11,1,3,2.3822308,-7.357382,6.1746464,20437512127,20.43751213
8.93E+11,1,3,2.2864625,-7.467515,6.0142345,20450494836,20.45049484
8.93E+11,1,3,2.4277205,-7.7428484,5.841852,20456044106,20.45604411
8.93E+11,1,3,2.3894134,-7.6111674,5.877765,20470350148,20.47035015
8.93E+11,1,3,2.2505496,-7.40766,5.849035,20477313065,20.47731307
8.93E+11,1,3,2.1404164,-7.1083846,5.9064956,20490263169,20.49026317
8.93E+11,1,3,2.1906946,-6.694188,5.9902925,20497215617,20.49721562
8.93E+11,1,3,2.4253263,-6.5481415,6.0357823,20510197440,20.51019744
8.93E+11,1,3,2.6551697,-6.5457473,6.126762,20517101867,20.51710187
8.93E+11,1,3,2.7485435,-6.5816603,6.2584434,20530039054,20.53003905
8.93E+11,1,3,2.707842,-6.6367273,6.2249246,20537013533,20.53701353
8.93E+11,1,3,2.681506,-6.5481415,6.1387334,20549950929,20.54995093
8.93E+11,1,3,2.7748797,-6.3709707,5.9041014,20555537700,20.5555377
8.93E+11,1,3,2.96881,-6.0980315,5.746084,20569899731,20.56989973
8.93E+11,1,3,2.908955,-6.033388,5.710171,20576805304,20.5768053
8.93E+11,1,3,2.8395233,-6.1243677,5.827487,20589747231,20.58974723
8.93E+11,1,3,2.8993783,-6.066907,5.9280434,20596708638,20.59670864
8.93E+11,1,3,2.861071,-6.1387334,6.155493,20609657856,20.60965786
8.93E+11,1,3,2.9113493,-6.5385647,6.4739213,20616590877,20.61659088
8.93E+11,1,3,3.028665,-7.129933,6.7564373,20629548169,20.62954817
8.93E+11,1,3,3.1316159,-7.5321584,6.897695,20636485096,20.6364851
8.94E+11,1,3,3.2728736,-7.6494746,7.0724716,20649568742,20.64956874
8.94E+11,1,3,3.3087866,-7.656657,7.0605006,20655015721,20.65501572
8.94E+11,1,3,3.1603463,-7.101202,6.8809357,20669255617,20.66925562
8.94E+11,1,3,3.071761,-6.801927,6.7468605,20676293013,20.67629301
8.94E+11,1,3,2.954445,-6.0142345,6.3182983,20689243273,20.68924327
8.94E+11,1,3,2.944868,-5.899313,6.217742,20696179315,20.69617932
8.94E+11,1,3,3.0669725,-5.671864,6.1626754,20709170044,20.70917004
8.94E+11,1,3,3.0382419,-5.755661,6.1626754,20716142440,20.71614244
8.94E+11,1,3,3.074155,-6.303933,6.375759,20729027440,20.72902744
8.94E+11,1,3,3.122039,-6.4978633,6.4787097,20735972127,20.73597213
8.94E+11,1,3,3.1028855,-6.9407907,6.600814,20748895669,20.74889567
8.94E+11,1,3,3.1292217,-6.9982514,6.6391215,20754520044,20.75452004
8.94E+11,1,3,3.1268275,-6.7803793,6.8282633,20768859471,20.76885947
8.94E+11,1,3,3.052607,-6.7348895,6.789956,20775780981,20.77578098
8.94E+11,1,3,2.846706,-6.6247563,6.691794,20788692335,20.78869234
8.94E+11,1,3,2.837129,-6.655881,6.6367273,20795698065,20.79569807
8.94E+11,1,3,2.9376855,-7.228095,6.5696893,20808666919,20.80866692
8.94E+11,1,3,3.052607,-7.513005,6.5720835,20815602335,20.81560234
8.94E+11,1,3,3.289633,-8.027759,6.71813,20828507023,20.82850702
8.94E+11,1,3,3.3159695,-8.010999,6.7468605,20835486971,20.83548697
8.94E+11,1,3,3.169923,-7.5441294,6.5601125,20848470721,20.84847072
8.94E+11,1,3,3.0813377,-7.240066,6.4284315,20854029315,20.85402932
8.94E+11,1,3,2.80361,-6.3446345,6.0764837,20868323585,20.86832359
8.94E+11,1,3,2.7222073,-6.133945,5.973533,20875283533,20.87528353
8.94E+11,1,3,2.3630772,-5.9926867,6.0022635,20888270877,20.88827088
8.94E+11,1,3,2.2529438,-6.136339,6.007052,20895183117,20.89518312
8.94E+11,1,3,2.432509,-6.528988,6.0980315,20906523794,20.90652379
8.94E+11,1,3,2.4851813,-6.667852,6.1123967,20915553585,20.91555359
8.94E+11,1,3,2.4947581,-6.7253127,6.3709707,20928016554,20.92801655
8.94E+11,1,3,2.6192567,-6.8043213,6.4380083,20935030304,20.9350303
8.94E+11,1,3,2.956839,-7.089231,6.4787097,20947920044,20.94792004
8.94E+11,1,3,3.4237084,-7.335834,6.5241995,20953557544,20.95355754
8.94E+11,1,3,3.727772,-7.326257,6.6079965,20967274367,20.96727437
8.94E+11,1,3,3.8642416,-7.33344,6.5577183,20974826033,20.97482603
8.94E+11,1,3,3.904943,-7.2592196,6.658275,20987344835,20.98734484
8.94E+11,1,3,3.775656,-7.177817,6.775591,20994740721,20.99474072
8.94E+11,1,3,3.6607344,-7.055712,6.9383965,21007277752,21.00727775
8.94E+11,1,3,3.5051112,-6.9144545,6.979098,21014630617,21.01463062
8.94E+11,1,3,3.41892,-6.83784,7.0700774,21027117231,21.02711723
8.94E+11,1,3,3.41892,-6.921637,7.165846,21034535877,21.03453588
8.94E+11,1,3,3.4835634,-7.153875,7.3047094,21047025617,21.04702562
8.94E+11,1,3,3.5290532,-7.441179,7.3406224,21053063585,21.05306359
8.94E+11,1,3,3.608062,-7.524976,7.2807674,21066974419,21.06697442
8.94E+11,1,3,3.5769374,-7.3669586,7.204153,21074329627,21.07432963
8.94E+11,1,3,3.478775,-7.1083846,7.16824,21086824210,21.08682421
8.94E+11,1,3,3.3255463,-6.895301,7.0964136,21094231033,21.09423103
8.94E+11,1,3,3.3279405,-6.835446,7.038953,21106722648,21.10672265
8.94E+11,1,3,3.3327289,-6.789956,7.017405,21114123117,21.11412312
8.94E+11,1,3,3.2202013,-6.7947445,7.0245876,21126629262,21.12662926
8.94E+11,1,3,3.1172507,-7.043741,7.043741,21134020825,21.13402083
8.94E+11,1,3,3.1866825,-7.1395097,7.165846,21146516762,21.14651676
8.94E+11,1,3,3.1866825,-7.0605006,7.1395097,21152574314,21.15257431
8.94E+11,1,3,3.0430303,-6.8881183,7.067683,21166429471,21.16642947
8.94E+11,1,3,2.8682537,-6.7229185,6.8905125,21173845877,21.17384588
8.94E+11,1,3,2.6839,-6.6056023,6.8186865,21186323741,21.18632374
8.94E+11,1,3,2.6001031,-6.7564373,6.7348895,21193729731,21.19372973
8.94E+11,1,3,2.669535,-7.0964136,6.730101,21206225981,21.20622598
8.94E+11,1,3,2.72939,-7.381324,6.7684083,21213631606,21.21363161
8.94E+11,1,3,2.707842,-7.529764,6.7708025,21226173846,21.22617385
8.94E+11,1,3,2.6767175,-7.491457,6.7684083,21233537491,21.23353749
8.94E+11,1,3,2.552219,-7.4627266,6.6774287,21246036971,21.24603697
8.94E+11,1,3,2.4732103,-7.587225,6.679823,21252075304,21.2520753
8.94E+11,1,3,2.4732103,-7.632715,6.6247563,21265919054,21.26591905
8.94E+11,1,3,2.4109612,-7.587225,6.5505357,21273341189,21.27334119
8.94E+11,1,3,2.3175871,-7.6111674,6.4739213,21285822439,21.28582244
8.94E+11,1,3,2.2888567,-7.6351094,6.3781533,21293261971,21.29326197
8.94E+11,1,3,2.27928,-7.5321584,6.2871737,21306193273,21.30619327
8.94E+11,1,3,2.1787236,-7.3789296,6.277597,21313166502,21.3131665
8.94E+11,1,3,2.099715,-7.477092,6.2967505,21325999731,21.32599973
8.94E+11,1,3,2.0853498,-7.551312,6.3206925,21333052491,21.33305249
8.94E+11,1,3,2.1188686,-7.795521,6.399701,21345941293,21.34594129
8.94E+11,1,3,2.1428106,-7.941567,6.435614,21351572543,21.35157254
8.94E+11,1,3,2.1404164,-8.137892,6.50744,21365812283,21.36581228
8.94E+11,1,3,2.1188686,-8.051701,6.5337763,21372845929,21.37284593
8.94E+11,1,3,2.030283,-7.429208,6.4978633,21385785773,21.38578577
8.94E+11,1,3,1.946486,-7.2233067,6.5122285,21392755929,21.39275593
8.94E+11,1,3,1.7932571,-7.015011,6.531382,21405630929,21.40563093
8.94E+11,1,3,1.7621324,-6.9958572,6.5265937,21412647075,21.41264708
8.94E+11,1,3,1.6472107,-6.9743094,6.373365,21425530460,21.42553046
8.94E+11,1,3,1.5849615,-7.017405,6.301539,21432512231,21.43251223
8.94E+11,1,3,1.4628572,-7.2352777,6.2967505,21445443637,21.44544364
8.94E+11,1,3,1.4460979,-7.3549876,6.3111157,21451041085,21.45104109
8.94E+11,1,3,1.4796166,-7.800309,6.4547677,21465333793,21.46533379
8.94E+11,1,3,1.4676456,-7.819463,6.493075,21472324106,21.47232411
8.94E+11,1,3,1.3144168,-7.680599,6.6103907,21485232023,21.48523202
8.94E+11,1,3,1.2425907,-7.536947,6.622362,21492214679,21.49221468
8.94E+11,1,3,0.9935937,-6.9647326,6.4380083,21505183377,21.50518338
8.94E+11,1,3,0.92655605,-6.8665705,6.2823853,21512112543,21.51211254
8.94E+11,1,3,0.80445176,-6.847417,6.253655,21525017700,21.5250177
8.94E+11,1,3,0.7589619,-6.9623384,6.3350577,21532014158,21.53201416
8.94E+11,1,3,0.7086837,-7.302315,6.361394,21544907127,21.54490713
8.94E+11,1,3,0.7445967,-7.2951326,6.3182983,21550540408,21.55054041
8.94E+11,1,3,0.6943185,-6.9623384,6.145916,21564816398,21.5648164
8.94E+11,1,3,0.6464345,-6.8402343,6.093243,21571815773,21.57181577
8.94E+11,1,3,0.40701428,-6.703765,6.0764837,21584519939,21.58451994
8.94E+11,1,3,0.34715924,-6.71813,6.078878,21591706606,21.59170661
8.94E+11,1,3,0.3184288,-6.9144545,6.1626754,21604649627,21.60464963
8.94E+11,1,3,0.4213795,-7.1275387,6.349423,21611622439,21.61162244
8.94E+11,1,3,0.4141969,-7.180211,6.5002575,21624135408,21.62413541
8.94E+11,1,3,0.29448682,-7.273585,6.483498,21631509470,21.63150947
8.95E+11,1,3,0.37110126,-7.1586633,6.4523735,21644011814,21.64401181
8.95E+11,1,3,0.32321724,-7.00304,6.4667387,21650046554,21.65004655
8.95E+11,1,3,0.23702596,-6.909666,6.5265937,21663918793,21.66391879
8.95E+11,1,3,0.25617957,-6.7564373,6.4523735,21671316293,21.67131629
8.95E+11,1,3,0.28491,-6.6630635,6.3589997,21683804679,21.68380468
8.95E+11,1,3,0.31364042,-6.6079965,6.203377,21691219627,21.69121963
